uid,province_id,province,year,co2_emissions,gdp,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,Factor_1,Factor_2,Factor_3
2111,28,Liaoning,2011,388205920,16585.301,1081,848,0.034000002,0.108,0.057,0.029999999,0.057,0.046999998,1.4299999,0.19,0,9.7162724,19.777046,-0.22847752,-0.29602242,-0.27785265,-0.036730379,-0.41924563,-0.26670149,0.066966116,-0.23066932,-0.47385877,-0.12077817,-0.34236765,-0.53781885
2112,28,Liaoning,2012,407436672,18127.6,1482,952,0.039000001,0.113,0.061999999,0.037999999,0.056000002,0.048,1.307,0.28299999,0,9.805191,19.825396,-0.13095379,-0.27097625,0.33447701,0.17315795,-0.40902346,-0.024164131,-0.01365316,-0.13909078,-0.49367011,0.091502197,-0.2784417,-0.50515771
2113,28,Liaoning,2013,419151648,19534.301,1945,962,0.039000001,0.119,0.052999999,0.039999999,0.057999998,0.055,1.341,0.33199999,0,9.8799276,19.853743,-0.018351568,-0.26856798,0.33447701,0.42502436,-0.42742336,0.036470223,0.14758539,0.50195771,-0.48819381,0.37441283,-0.29525575,-0.46029946
2114,28,Liaoning,2014,426753248,20381.5,1482,1068,0.037999999,0.121,0.055,0.041999999,0.063000001,0.050999999,1.289,0.26300001,0,9.9223833,19.871717,-0.13095379,-0.24304017,0.21201079,0.50897962,-0.42333448,0.097104572,0.55068266,0.13564421,-0.49656934,0.38001168,-0.31474775,-0.47491831
2115,28,Liaoning,2015,417136768,20657.801,1697,1344,0.041000001,0.13,0.063000001,0.050000001,0.063000001,0.059,1.327,0.38600001,0,9.9358482,19.848925,-0.078665502,-0.17657153,0.57940894,0.88677877,-0.40697905,0.33964199,0.55068266,0.86827129,-0.49044874,0.77881414,-0.30622637,-0.39733493
2116,28,Liaoning,2016,398572960,20832,2244,1633,0.041000001,0.126,0.077,0.037,0.067000002,0.055,1.846,0.241,0,9.9442453,19.803402,0.054365635,-0.10697214,0.57940894,0.71886826,-0.37835702,-0.054481249,0.87316036,0.50195771,-0.40685451,0.71737701,-0.30847356,-0.31129336
2117,28,Liaoning,2017,410853184,22105.4,2207,2202,0.045000002,0.13500001,0.083999999,0.039999999,0.071000002,0.056000002,1.796,0.34799999,0,10.003577,19.833746,0.045367185,0.0300592,1.0692729,1.0966678,-0.36404601,0.036470223,1.1956381,0.59353632,-0.4149079,1.0641218,-0.3249602,-0.24339436
2118,28,Liaoning,2018,434582944,24113.5,2790,2462,0.046999998,0.132,0.07,0.029999999,0.067000002,0.057999998,1.668,0.223,0,10.090528,19.889898,0.18715356,0.092674576,1.3142043,0.97073436,-0.39266804,-0.26670149,0.87316036,0.77669269,-0.43552458,1.0466185,-0.32808343,-0.23705722
2119,28,Liaoning,2019,445691936,25665.9,2536,3264,0.050000001,0.142,0.090999998,0.041999999,0.07,0.059999999,1.732,0.33500001,0,10.152919,19.915138,0.12538043,0.28581893,1.6816025,1.3905116,-0.34973499,0.097104572,1.1150185,0.95984948,-0.42521626,1.3647335,-0.25000969,-0.16208266
2120,28,Liaoning,2020,442806240,25839,2446,4206,0.046999998,0.139,0.083999999,0.034000002,0.068999998,0.064999998,1.846,0.27200001,0,10.15964,19.908644,0.1034923,0.51267928,1.3142043,1.2645782,-0.36404601,-0.14543273,1.0343989,1.4177412,-0.40685451,1.3207731,-0.22454655,-0.13986298
2121,28,Liaoning,2021,467131424,28471,2647,4007,0.046999998,0.152,0.083999999,0.023,0.075999998,0.071000002,1.751,0.33899999,0,10.256641,19.962122,0.15237577,0.4647544,1.3142043,1.8102882,-0.36404601,-0.47892165,1.5987347,1.9672118,-0.42215595,1.8079362,-0.467401,-0.05500742
2122,28,Liaoning,2022,458989472,29739.699,2646,3582,0.046999998,0.153,0.085000001,0.022,0.078000002,0.071000002,1.462,0.35800001,0,10.300238,19.944538,0.15213257,0.36240235,1.3142043,1.8522661,-0.36200157,-0.50923884,1.7599739,1.9672118,-0.46870458,1.8776543,-0.54436356,-0.074560128
2123,28,Liaoning,2023,478343616,31389.801,2475,3491,0.048,0.15099999,0.082999997,0.023,0.079000004,0.071999997,1.205,0.38800001,0,10.354239,19.98584,0.11054514,0.34048697,1.4366705,1.7683104,-0.36609045,-0.47892165,1.8405935,2.0587897,-0.51009905,1.9420632,-0.58499479,-0.093885429
5000,29,Chongqing,2000,52337772,1841.4,7,37,0.025,0.072999999,0.338,0.015,0.037999999,0.033,13.085,0.41800001,0,7.5182815,17.77323,-0.48967576,-0.49133423,-1.3800464,-1.5059502,0.15523931,-0.72145903,-1.4648029,-1.5127664,1.4033878,-1.4837725,-0.067807741,0.52511793
5001,29,Chongqing,2001,53914804,2038.9,20,54,0.022,0.074000001,0.354,0.018999999,0.037,0.033,12.942,0.29899999,0,7.6201658,17.802916,-0.48651415,-0.48724014,-1.7474444,-1.4639723,0.18795021,-0.60019034,-1.5454221,-1.5127664,1.3803551,-1.601688,0.004858023,0.50461751
5002,29,Chongqing,2002,56748344,2310.3,25,60,0.024,0.075999998,0.301,0.016000001,0.041000001,0.033,13.222,0.27900001,0,7.7451329,17.854137,-0.48529816,-0.48579517,-1.5025125,-1.3800172,0.079595387,-0.69114184,-1.2229444,-1.5127664,1.425454,-1.4252326,-0.074281417,0.5005824
5003,29,Chongqing,2003,63289816,2654.3999,38,111,0.025,0.082000002,0.30500001,0.017999999,0.041000001,0.035999998,10.891,0.29800001,0,7.8839741,17.963236,-0.48213655,-0.47351292,-1.3800464,-1.1281507,0.087773122,-0.63050753,-1.2229444,-1.2380314,1.0500047,-1.2494453,-0.13539135,0.3372204
5004,29,Chongqing,2004,71510104,3103.2,32,121,0.028000001,0.079999998,0.25600001,0.022,0.039999999,0.035,10.474,0.235,0,8.0401888,18.08535,-0.48359573,-0.47110462,-1.0126485,-1.2121062,-0.012403954,-0.50923884,-1.303564,-1.3296096,0.98283941,-1.2366444,-0.11425261,0.24480532
5005,29,Chongqing,2005,80021848,3491.6001,66,141,0.028000001,0.082000002,0.243,0.017000001,0.041000001,0.035999998,8.0830002,0.156,0,8.1581154,18.197811,-0.4753269,-0.46628806,-1.0126485,-1.1281507,-0.038981572,-0.66082466,-1.2229444,-1.2380314,0.59772605,-1.1670066,-0.21224047,0.049083713
5006,29,Chongqing,2006,97053856,3949,82,218,0.028000001,0.090999998,0.214,0.021,0.048,0.041000001,6.7610002,0.331,0,8.2812176,18.390776,-0.47143567,-0.44774428,-1.0126485,-0.75035155,-0.098270051,-0.53955603,-0.65860856,-0.78013927,0.38479429,-0.78716934,-0.30026022,-0.040005416
5007,29,Chongqing,2007,104835056,4837.5,146,208,0.034000002,0.093999997,0.211,0.02,0.046999998,0.041999999,6.7729998,0.32100001,0,8.4841537,18.467899,-0.45587078,-0.45015258,-0.27785265,-0.6244185,-0.10440335,-0.56987321,-0.73922813,-0.68856108,0.38672704,-0.5405525,-0.37399682,0.005355918
5008,29,Chongqing,2008,108779312,5978.7998,146,233,0.028999999,0.093000002,0.16500001,0.025,0.048999999,0.041999999,5.4549999,0.16500001,0,8.6959753,18.504831,-0.45587078,-0.44413185,-0.89018273,-0.66639596,-0.19844714,-0.41828731,-0.57798928,-0.68856108,0.17443956,-0.70216954,-0.30642909,-0.1961309
5009,29,Chongqing,2009,112666256,6744.1001,307,397,0.035,0.107,0.198,0.026000001,0.050999999,0.048,4.8909998,0.30899999,0,8.8164234,18.53994,-0.41671538,-0.404636,-0.15538691,-0.078708164,-0.13098094,-0.38797015,-0.41675046,-0.13909078,0.083597243,-0.12771538,-0.43344477,-0.10327448
5010,29,Chongqing,2010,118286368,8186.5,370,471,0.032000002,0.104,0.167,0.029999999,0.052999999,0.046,3.8010001,0.20900001,0,9.0102415,18.588619,-0.40139368,-0.38681471,-0.52278459,-0.20464122,-0.19435829,-0.26670149,-0.25551158,-0.32224753,-0.091966726,-0.29386839,-0.35531375,-0.26334304
5011,29,Chongqing,2011,125844352,10314.1,592,737,0.034000002,0.102,0.105,0.050000001,0.055,0.046999998,3.6240001,0.16500001,0,9.2412672,18.650557,-0.34740299,-0.32275435,-0.27785265,-0.28859681,-0.32111296,0.33964199,-0.09427274,-0.23066932,-0.12047575,-0.23325305,-0.1505135,-0.35809225
5012,29,Chongqing,2012,127918872,11797.8,666,836,0.037,0.111,0.12800001,0.048999999,0.055,0.050999999,2.9300001,0.27500001,0,9.3756685,18.666906,-0.32940608,-0.29891235,0.089545049,0.089202672,-0.27409106,0.30932474,-0.09427274,0.13564421,-0.23225687,0.083725028,-0.24102564,-0.33132195
5013,29,Chongqing,2013,138989808,13275.8,692,865,0.041999999,0.118,0.102,0.041999999,0.061999999,0.052000001,3.0580001,0.38100001,0,9.4936981,18.74991,-0.32308286,-0.29192832,0.70187467,0.38304657,-0.32724625,0.097104572,0.47006309,0.22722276,-0.21164018,0.52896023,-0.42724198,-0.26499459
5014,29,Chongqing,2014,148431424,14911.7,1071,1157,0.043000001,0.126,0.125,0.037999999,0.063000001,0.054000001,2.543,0.38699999,0,9.6099014,18.815634,-0.23090954,-0.22160645,0.82434088,0.71886826,-0.28022435,-0.024164131,0.55068266,0.41037953,-0.29459018,0.72607565,-0.45589173,-0.22976933
5015,29,Chongqing,2015,150142928,16305.9,1943,1997,0.041999999,0.121,0.083999999,0.055,0.064999998,0.050000001,2.3710001,0.25099999,0,9.6992826,18.827099,-0.018837972,-0.019310616,0.70187467,0.50897962,-0.36404601,0.49122781,0.71192122,0.044065997,-0.32229385,0.49168026,-0.062612489,-0.32021719
5016,29,Chongqing,2016,156090400,18271.1,1537,1821,0.041000001,0.13,0.123,0.043000001,0.066,0.059999999,2.342,0.32100001,0,9.813076,18.865946,-0.11757772,-0.061696406,0.57940894,0.88677877,-0.2843132,0.12742181,0.79254079,0.95984948,-0.32696483,0.891675,-0.34645611,-0.20833033
5017,29,Chongqing,2017,158984944,20260.801,1652,2166,0.044,0.12800001,0.097000003,0.059999999,0.068999998,0.059999999,2.1570001,0.324,0,9.9164429,18.884319,-0.089609563,0.021389378,0.94680667,0.80282384,-0.33746842,0.64281362,1.0343989,0.95984948,-0.35676238,0.99708897,-0.17931142,-0.25043443
5018,29,Chongqing,2018,163651520,21866.801,2014,2055,0.048,0.13,0.104,0.052000001,0.071999997,0.061000001,2.0550001,0.31799999,0,9.9927244,18.91325,-0.001570675,-0.00534257,1.4366705,0.88677877,-0.3231574,0.40027633,1.276257,1.0514281,-0.3731913,1.259913,-0.30105126,-0.18812764
5019,29,Chongqing,2019,165075536,23689.6,2393,2405,0.043000001,0.13600001,0.082999997,0.052999999,0.071999997,0.064000003,1.789,0.25799999,0,10.072791,18.921913,0.090602636,0.078947358,0.82434088,1.1386455,-0.36609045,0.43059346,1.276257,1.3261634,-0.41603538,1.2101345,-0.21141714,-0.23399982
5020,29,Chongqing,2020,165423584,25158.1,2601,3236,0.044,0.139,0.072999999,0.056000002,0.074000001,0.064000003,1.701,0.27399999,0,10.132936,18.924021,0.14118852,0.27907574,0.94680667,1.2645782,-0.38653475,0.52154505,1.4374962,1.3261634,-0.43020937,1.2915829,-0.10249456,-0.22277924
5021,29,Chongqing,2021,170228896,28092.5,2949,2676,0.048,0.14300001,0.090000004,0.054000001,0.075000003,0.064999998,1.719,0.28799999,0,10.243258,18.952654,0.22582258,0.14421184,1.4366705,1.4324894,-0.35177943,0.46091071,1.5181158,1.4177412,-0.42731014,1.5391906,-0.20997037,-0.15963875
5022,29,Chongqing,2022,169049680,28771.801,3303,2342,0.046999998,0.14300001,0.092,0.052999999,0.074000001,0.067000002,1.454,0.29100001,0,10.267151,18.945704,0.31191584,0.063775174,1.3142043,1.4324894,-0.34769055,0.43059346,1.4374962,1.6008984,-0.46999311,1.5345262,-0.21996137,-0.17845821
5023,29,Chongqing,2023,181041872,30614.301,3563,2585,0.046999998,0.14300001,0.093999997,0.052999999,0.075000003,0.068999998,1.22,0.31999999,0,10.329223,19.014238,0.37514821,0.12229647,1.3142043,1.4324894,-0.3436017,0.43059346,1.5181158,1.7840548,-0.50768304,1.596036,-0.18927021,-0.1752094
6300,30,Qinghai,2000,24196068,266.60001,2,9,0.023,0.07,1.665,0.005,0.035,0.033,16.966,0.396,0,5.5857496,17.001701,-0.49089178,-0.49807742,-1.6249784,-1.6318833,2.8681984,-1.0246308,-1.706661,-1.5127664,2.0284922,-1.3198978,0.032680564,2.426964
6301,30,Qinghai,2001,24703978,303.60001,3,4,0.024,0.074000001,2.0369999,0.007,0.035999998,0.034000002,21.061001,0.47400001,0,5.7157111,17.022474,-0.49064857,-0.49928156,-1.5025125,-1.4639723,3.6287265,-0.96399641,-1.6260417,-1.4211878,2.6880655,-1.0935029,0.098591253,3.2343707
6302,30,Qinghai,2002,26682478,345.10001,2,3,0.027000001,0.078000002,2.0090001,0.008,0.039000001,0.035999998,20.15,0.56800002,0,5.8438344,17.099518,-0.49089178,-0.49952239,-1.1351144,-1.2960615,3.5714827,-0.93367922,-1.3841833,-1.2380314,2.5413325,-0.8310982,0.01483494,3.1682951
6303,30,Qinghai,2003,30098376,390.39999,1,4,0.028000001,0.082999997,1.949,0.012,0.043000001,0.035,20.712999,0.56999999,0,5.9671717,17.219982,-0.49113497,-0.49928156,-1.0126485,-1.0861732,3.4488168,-0.81241053,-1.0617056,-1.3296096,2.6320136,-0.69031322,0.011936295,3.1619058
6304,30,Qinghai,2004,35393048,450,0,2,0.030999999,0.085000001,1.836,0.008,0.046999998,0.041000001,19.504999,0.64899999,0,6.1092477,17.382027,-0.49137819,-0.49976322,-0.6452508,-1.0022177,3.2177961,-0.93367922,-0.73922813,-0.78013927,2.4374435,-0.33773771,-0.16092257,2.9951458
6305,30,Qinghai,2005,38720132,506,5,4,0.026000001,0.085000001,1.584,0.009,0.046999998,0.039999999,17.273001,0.42199999,0,6.2265368,17.47187,-0.49016216,-0.49928156,-1.2575804,-1.0022177,2.7025995,-0.9033621,-0.73922813,-0.87171781,2.0779402,-0.60381627,-0.14404552,2.4674397
6306,30,Qinghai,2006,46611284,592.70001,6,5,0.033,0.096000001,1.5140001,0.01,0.050000001,0.039999999,8.7880001,0.61699998,0,6.3846884,17.657352,-0.48991898,-0.49904072,-0.40031886,-0.54046291,2.5594895,-0.87304491,-0.49736974,-0.87171781,0.71127892,-0.19997336,-0.38612992,1.7439406
6307,30,Qinghai,2007,53449352,729.40002,8,6,0.028999999,0.097999997,1.095,0.009,0.048,0.046,13.017,0.426,0,6.5922222,17.794245,-0.48943257,-0.49879989,-0.89018273,-0.45650762,1.7028732,-0.9033621,-0.65860856,-0.32224753,1.3924352,-0.29007688,-0.36734602,1.5969594
6308,30,Qinghai,2008,53357596,909.20001,12,9,0.033,0.094999999,0.96700001,0.01,0.052000001,0.041999999,9.3509998,0.37099999,0,6.8125653,17.792526,-0.48845977,-0.49807742,-0.40031886,-0.58244067,1.4411861,-0.87304491,-0.33613086,-0.68856108,0.80196011,-0.2417848,-0.44117132,1.1509745
6309,30,Qinghai,2009,54502300,953.29999,16,14,0.035,0.105,1.1670001,0.014,0.052000001,0.046999998,8.1479998,0.46599999,0,6.8599296,17.813753,-0.48748696,-0.49687326,-0.15538691,-0.16266374,1.8500723,-0.75177622,-0.33613086,-0.23066932,0.60819542,0.11651952,-0.49854544,1.33499
6310,30,Qinghai,2010,58616100,1160.8,16,17,0.032000002,0.106,1.036,0.018999999,0.057,0.050999999,5.0339999,0.48899999,0,7.0568647,17.88652,-0.48748696,-0.49615079,-0.52278459,-0.12068596,1.5822518,-0.60019034,0.066966116,0.13564421,0.10662998,0.1975624,-0.5423221,0.92486531
6311,30,Qinghai,2011,63463288,1388.3,12,15,0.039000001,0.114,0.84100002,0.02,0.055,0.048,6.191,0.5,0,7.2358351,17.965973,-0.48845977,-0.49663243,0.33447701,0.21513572,1.1835878,-0.56987321,-0.09427274,-0.13909078,0.29298556,0.36723396,-0.59021914,0.82685667
6312,30,Qinghai,2012,66443068,1547.9,35,36,0.037,0.111,0.722,0.017999999,0.059,0.048999999,4.921,0.40099999,0,7.3446546,18.011856,-0.48286614,-0.49157503,0.089545049,0.089202672,0.94030058,-0.63050753,0.22820497,-0.047512557,0.088429317,0.34983349,-0.63468075,0.5817399
6313,30,Qinghai,2013,69862488,1736.1,61,18,0.039000001,0.119,0.64600003,0.029999999,0.061000001,0.056000002,3.6170001,0.53100002,0,7.4593964,18.06204,-0.47654289,-0.49590996,0.33447701,0.42502436,0.78492391,-0.26670149,0.38944381,0.59353632,-0.12160322,0.70557815,-0.65869254,0.42538604
6314,30,Qinghai,2014,70323200,1875.1,53,46,0.039999999,0.111,0.68699998,0.024,0.061000001,0.048999999,4.2160001,0.37799999,0,7.5364175,18.068613,-0.4784885,-0.48916677,0.45694274,0.089202672,0.86874545,-0.44860449,0.38944381,-0.047512557,-0.025123548,0.48015624,-0.62893081,0.49714962
6315,30,Qinghai,2015,76254600,2054.3,85,116,0.041000001,0.117,0.50800002,0.041000001,0.057,0.050999999,5.6789999,0.303,0,7.6276903,18.149588,-0.47070608,-0.47230878,0.57940894,0.34106877,0.50279254,0.066787459,0.066966116,0.13564421,0.21051878,0.48241797,-0.46815959,0.39047176
6316,30,Qinghai,2016,78591392,2310.7,125,116,0.039000001,0.118,0.66799998,0.028999999,0.061000001,0.054000001,3.0420001,0.28799999,0,7.7453055,18.179773,-0.460978,-0.47230878,0.33447701,0.38304657,0.82990134,-0.29701865,0.38944381,0.41037953,-0.21421728,0.6420027,-0.63760746,0.39721894
6317,30,Qinghai,2017,79881560,2517,137,190,0.041999999,0.132,0.66399997,0.021,0.067000002,0.064999998,2.994,0.49900001,0,7.8308229,18.196056,-0.45805961,-0.45448747,0.70187467,0.97073436,0.82172358,-0.53955603,0.87316036,1.4177412,-0.22194855,1.3464627,-0.9082154,0.51695246
6318,30,Qinghai,2018,82721744,2799.8999,178,271,0.039999999,0.13,0.50800002,0.024,0.064999998,0.061999999,4.204,0.27200001,0,7.9373388,18.230993,-0.44808835,-0.43498039,0.45694274,0.88677877,0.50279254,-0.44860449,0.71192122,1.1430062,-0.027056376,1.0876048,-0.79705125,0.39230528
6319,30,Qinghai,2019,81588624,3020.2,169,315,0.046999998,0.134,0.64399999,0.022,0.068999998,0.057,5.02,0.43099999,0,8.0130787,18.217201,-0.45027715,-0.42438394,1.3142043,1.0546899,0.78083497,-0.50923884,1.0343989,0.6851145,0.10437503,1.3739953,-0.85897523,0.67237294
6320,30,Qinghai,2020,80617616,3080.6001,235,425,0.048999999,0.13600001,0.74599999,0.028999999,0.072999999,0.059999999,2.9119999,0.465,0,8.0328798,18.205227,-0.43422586,-0.3978928,1.5591363,1.1386455,0.98936689,-0.29701865,1.3568766,0.95984948,-0.23515612,1.6412587,-0.87120271,0.65147889
6321,30,Qinghai,2021,84550520,3446.3,263,428,0.052000001,0.142,0.755,0.026000001,0.077,0.066,3.0650001,0.61500001,0,8.1450567,18.252859,-0.42741624,-0.39717034,1.9265344,1.3905116,1.0077667,-0.38797015,1.6793543,1.5093198,-0.21051271,2.0713403,-1.0164061,0.75111949
6322,30,Qinghai,2022,85118816,3677.3999,329,348,0.052999999,0.14399999,0.76300001,0.026000001,0.077,0.064999998,3.0969999,0.62400001,0,8.2099609,18.259558,-0.41136494,-0.41643658,2.0490003,1.4744666,1.0241222,-0.38797015,1.6793543,1.4177412,-0.20535856,2.1059358,-1.0255835,0.76891339
6323,30,Qinghai,2023,92762592,3849.2,441,345,0.052000001,0.145,0.77899998,0.026000001,0.078000002,0.067000002,3.1860001,0.662,0,8.255621,18.345554,-0.38412639,-0.41715908,1.9265344,1.5164443,1.056833,-0.38797015,1.7599739,1.6008984,-0.19102348,2.1594105,-1.0268375,0.80486846
2300,31,Heilongjiang,2000,104881424,2881.8999,43,114,0.025,0.074000001,0.176,0.02,0.037999999,0.033,7.1799998,0.43900001,0,7.9662051,18.468342,-0.48092052,-0.47279042,-1.3800464,-1.4639723,-0.17595841,-0.56987321,-1.4648029,-1.5127664,0.45228168,-1.534512,-0.10712936,-0.170323
2301,31,Heilongjiang,2001,107979184,3074.1001,40,91,0.025,0.07,0.14,0.025,0.037,0.030999999,7.1479998,0.24699999,0,8.0307674,18.49745,-0.48165014,-0.47832948,-1.3800464,-1.6318833,-0.2495579,-0.41828731,-1.5454221,-1.6959231,0.44712752,-1.6725006,-0.029331628,-0.24447024
2302,31,Heilongjiang,2002,116042344,3278.2,73,126,0.024,0.075999998,0.154,0.022,0.037999999,0.034000002,6.0749998,0.255,0,8.0950499,18.569466,-0.4736245,-0.46990049,-1.5025125,-1.3800172,-0.22093588,-0.50923884,-1.4648029,-1.4211878,0.27430165,-1.5309223,-0.10585542,-0.29090086
2303,31,Heilongjiang,2003,126214176,3649.8,71,155,0.028000001,0.082000002,0.15800001,0.026000001,0.041000001,0.037,6.0949998,0.39300001,0,8.2024279,18.65349,-0.4741109,-0.46291646,-1.0126485,-1.1281507,-0.21275814,-0.38797015,-1.2229444,-1.1464528,0.27752301,-1.1789266,-0.16675992,-0.2306565
2304,31,Heilongjiang,2004,135344000,4180.2998,135,137,0.026000001,0.082000002,0.154,0.027000001,0.041999999,0.035999998,5.6240001,0.26300001,0,8.3381386,18.72333,-0.45854601,-0.46725139,-1.2575804,-1.1281507,-0.22093588,-0.35765296,-1.1423252,-1.2380314,0.20166007,-1.2565536,-0.13811651,-0.28990093
2305,31,Heilongjiang,2005,143425712,4804.5,143,167,0.030999999,0.089000002,0.149,0.021,0.048,0.041000001,4.6069999,0.41299999,0,8.4773083,18.781328,-0.4566004,-0.46002653,-0.6452508,-0.83430678,-0.23115802,-0.53955603,-0.65860856,-0.78013927,0.037853971,-0.72792524,-0.35674497,-0.28276926
2306,31,Heilongjiang,2006,148843952,5386.1001,211,178,0.026000001,0.085000001,0.121,0.022,0.043000001,0.041999999,5.0149999,0.176,0,8.5915766,18.818409,-0.4400627,-0.4573774,-1.2575804,-1.0022177,-0.28840208,-0.50923884,-1.0617056,-0.68856108,0.10356968,-1.0458937,-0.24790937,-0.33499894
2307,31,Heilongjiang,2007,156932288,6193.7002,255,239,0.030999999,0.092,0.148,0.02,0.048999999,0.039000001,4.2600002,0.219,0,8.731288,18.871325,-0.42936185,-0.44268689,-0.6452508,-0.70837373,-0.23320246,-0.56987321,-0.57798928,-0.96329606,-0.018036537,-0.72645587,-0.35180399,-0.30827683
2308,31,Heilongjiang,2008,159526432,7215.1001,286,270,0.034000002,0.104,0.12800001,0.026000001,0.050000001,0.046999998,3.8629999,0.43700001,0,8.8839312,18.88772,-0.42182261,-0.4352212,-0.27785265,-0.20464122,-0.27409106,-0.38797015,-0.49736974,-0.23066932,-0.081980549,-0.26229101,-0.43513426,-0.29558301
2309,31,Heilongjiang,2009,162761808,7315.7998,325,321,0.033,0.105,0.14399999,0.028999999,0.056000002,0.048,3.418,0.336,0,8.8977919,18.907799,-0.41233775,-0.42293897,-0.40031886,-0.16266374,-0.2413802,-0.29701865,-0.01365316,-0.13909078,-0.15365575,-0.12619464,-0.44177678,-0.29709944
2310,31,Heilongjiang,2010,173373792,8434.7002,392,361,0.034000002,0.106,0.117,0.034000002,0.054000001,0.050999999,3.029,0.292,0,9.0401096,18.970961,-0.39604327,-0.41330582,-0.27785265,-0.12068596,-0.29657981,-0.14543273,-0.17489201,0.13564421,-0.21631116,-0.063713744,-0.41372836,-0.35450873
2311,31,Heilongjiang,2011,180515952,10074,444,449,0.037999999,0.112,0.093999997,0.035999998,0.052999999,0.050999999,2.5710001,0.31200001,0,9.2177134,19.01133,-0.38339677,-0.39211294,0.21201079,0.13118047,-0.3436017,-0.084798485,-0.25551158,0.13564421,-0.29008025,0.1107702,-0.44061169,-0.38842785
2312,31,Heilongjiang,2012,182531440,11171,528,638,0.037999999,0.111,0.086999997,0.043000001,0.056000002,0.046999998,2.8010001,0.24699999,0,9.3210764,19.022432,-0.36296788,-0.34659636,0.21201079,0.089202672,-0.35791272,0.12742181,-0.01365316,-0.23066932,-0.25303462,0.043824714,-0.3249526,-0.39389893
2313,31,Heilongjiang,2013,187451360,12017,777,655,0.037999999,0.115,0.092,0.050999999,0.057999998,0.048999999,2.6110001,0.242,0,9.3940773,19.04903,-0.30241075,-0.3425023,0.21201079,0.25711352,-0.34769055,0.36995912,0.14758539,-0.047512557,-0.28363755,0.1716408,-0.26367137,-0.39039922
